feature,abs_coef
submand_R__ct__log-sigma-1-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,0.18629871931258177
parotid__sym__max__ct__wavelet-HLH_glszm_LargeAreaEmphasis,0.2408189518037385
parotid__sym__absdiff__ct__wavelet-HLH_glszm_SizeZoneNonUniformity,0.23280456957885343
parotid__sym__absdiff__ct__wavelet-HHL_firstorder_Skewness,0.28260660104599206
parotid__sym__absdiff__ct__log-sigma-3-0-mm-3D_firstorder_Median,0.3232342688909701
parotid__sym__diff__ct__original_glcm_Imc1,0.032472316817404555
submand__sym__absdiff__ct__wavelet-HHL_glszm_GrayLevelNonUniformityNormalized,0.11591774731672969
parotid__sym__min__ct__wavelet-LLH_glszm_SmallAreaLowGrayLevelEmphasis,0.07151108013061629
parotid__sym__reldiff__ct__original_ngtdm_Coarseness,0.14906114204695706
submand_L__ct__log-sigma-5-0-mm-3D_gldm_DependenceNonUniformityNormalized,0.10761260850294228
parotid__sym__min__ct__wavelet-HLL_ngtdm_Contrast,0.3217768086810778
parotid__sym__absdiff__ct__original_ngtdm_Busyness,0.09786550154593945
submand_R__ct__wavelet-LHH_glszm_ZoneEntropy,0.025110987912520148
parotid__sym__absdiff__ct__log-sigma-3-0-mm-3D_gldm_SmallDependenceEmphasis,0.11226883098506574
submand_L__ct__wavelet-LHH_glszm_LargeAreaHighGrayLevelEmphasis,0.0023777550169930424
submand__sym__min__ct__wavelet-LHL_glrlm_RunVariance,0.0743226271048987
submand__sym__absdiff__ct__wavelet-HHL_gldm_LowGrayLevelEmphasis,0.15999018672293042
submand_R__ct__log-sigma-3-0-mm-3D_glszm_LowGrayLevelZoneEmphasis,0.03321829995603415
submand__sym__min__ct__wavelet-HHH_firstorder_Median,0.012077801640304732
submand_L__ct__wavelet-HHL_glszm_SizeZoneNonUniformityNormalized,0.057690006165844895
parotid__sym__absdiff__ct__wavelet-HHL_gldm_DependenceNonUniformityNormalized,0.32230325439268986
submand__sym__absdiff__ct__wavelet-LLL_glcm_InverseVariance,0.16714193144027023
parotid_L__ct__wavelet-HHH_glszm_SizeZoneNonUniformity,0.18127550921928184
submand__sym__reldiff__ct__original_ngtdm_Strength,0.19806506049760428
submand_R__ct__log-sigma-3-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.0685151791600821
submand__sym__mean__ct__wavelet-LLL_firstorder_Maximum,0.03550335682899954
submand__sym__absdiff__ct__log-sigma-5-0-mm-3D_glszm_ZoneEntropy,0.1449531198245873
parotid_R__ct__wavelet-HLL_firstorder_Median,0.2078394202935081
parotid__sym__absdiff__ct__wavelet-LLH_gldm_LargeDependenceEmphasis,0.004250197949806649
submand_L__ct__wavelet-HLH_glrlm_RunPercentage,0.09889893981196489
submand__sym__max__ct__wavelet-LLL_glcm_Contrast,0.08180332284915415
submand__sym__min__ct__original_glcm_Idn,0.16841405733667666
submand__sym__min__ct__wavelet-LLH_gldm_LowGrayLevelEmphasis,0.003952547398965908
parotid__sym__absdiff__ct__wavelet-HLH_firstorder_Mean,0.15028424956853972
parotid__sym__mean__ct__wavelet-HLH_glcm_MCC,0.014827850176604335
submand_R__ct__wavelet-HLL_ngtdm_Contrast,0.05594821466285014
submand__sym__absdiff__ct__wavelet-LHH_glcm_ClusterTendency,0.05062874254510917
parotid__sym__mean__ct__wavelet-HHH_firstorder_Variance,0.46266873209892806
submand_R__ct__log-sigma-1-0-mm-3D_gldm_SmallDependenceEmphasis,0.31591392789381895
parotid_R__ct__log-sigma-3-0-mm-3D_firstorder_Maximum,0.02614861578506423
parotid_R__ct__log-sigma-3-0-mm-3D_glszm_LargeAreaLowGrayLevelEmphasis,0.031530187835453645
submand__sym__absdiff__ct__wavelet-HLH_glcm_Imc1,0.0033413992608922606
parotid_R__ct__log-sigma-5-0-mm-3D_glcm_InverseVariance,0.06797334216356624
submand_L__ct__wavelet-LHH_glcm_ClusterTendency,0.03324584581069579
parotid__sym__max__ct__wavelet-HHH_firstorder_Variance,0.14603909014776298
submand_L__ct__log-sigma-5-0-mm-3D_gldm_SmallDependenceLowGrayLevelEmphasis,0.08414431983659794
submand__sym__min__ct__wavelet-HHL_glszm_SizeZoneNonUniformityNormalized,0.3121539811516455
parotid_L__ct__wavelet-HHL_glrlm_RunPercentage,0.0386504845121547
parotid__sym__max__ct__log-sigma-3-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.16692746946214054
submand__sym__absdiff__ct__log-sigma-5-0-mm-3D_glrlm_RunEntropy,0.13010400940695788
parotid__sym__absdiff__ct__wavelet-LHH_glszm_SmallAreaEmphasis,0.031671840921253185
submand__sym__max__ct__wavelet-LHL_glszm_SmallAreaEmphasis,0.08296757977595949
parotid_R__ct__wavelet-LLL_firstorder_Maximum,0.19881110980126618
submand_R__ct__wavelet-LHL_glszm_SmallAreaEmphasis,0.03356534312643487
submand__sym__absdiff__ct__log-sigma-1-0-mm-3D_glszm_SizeZoneNonUniformity,0.0022211445412433474
parotid_R__ct__wavelet-HLL_firstorder_Variance,0.03285622897319483
submand_R__ct__wavelet-HLH_glszm_LargeAreaLowGrayLevelEmphasis,0.2746474514693713
submand__sym__max__ct__wavelet-HLH_glszm_SmallAreaLowGrayLevelEmphasis,0.15743825697109692
parotid__sym__min__ct__wavelet-LHH_ngtdm_Complexity,0.002440441584965047
submand_L__ct__wavelet-LHH_glcm_InverseVariance,0.1087887935528344
parotid__sym__mean__ct__log-sigma-1-0-mm-3D_glszm_SmallAreaEmphasis,0.19328788469056152
parotid__sym__min__ct__log-sigma-1-0-mm-3D_gldm_SmallDependenceHighGrayLevelEmphasis,0.20832209023667989
submand__sym__max__ct__wavelet-HHH_firstorder_MeanAbsoluteDeviation,0.625039564820868
parotid__sym__max__ct__log-sigma-3-0-mm-3D_firstorder_Maximum,0.15243122207739598
parotid__sym__absdiff__ct__log-sigma-3-0-mm-3D_gldm_DependenceNonUniformity,0.041640719731518706
parotid__sym__absdiff__ct__log-sigma-5-0-mm-3D_glrlm_RunEntropy,0.12878879561492956
